"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.767493041E0,-6.648682756E-4,-5.201902241E-5,3.650574945E-4
3.777471042E0,-4.185426515E-4,-7.203873247E-4,-1.390580321E-3
3.787449042E0,8.985470049E-5,1.002944075E-3,7.889505941E-4
3.797427041E0,8.876239881E-4,-6.170617417E-4,5.462244153E-4
3.807405042E0,-2.479478717E-4,-8.319783956E-4,-1.165921916E-3
3.817383042E0,-1.133431681E-3,-3.614854068E-4,-1.580847776E-3
3.827361041E0,-2.191684907E-4,5.684904754E-4,-2.186408819E-4
3.837339042E0,4.436016316E-4,-3.256266937E-4,-5.049757310E-4
3.847317042E0,-5.281157792E-5,-2.414705232E-4,8.127563633E-4
3.857295041E0,4.706627224E-4,8.414778858E-5,-2.341874409E-3
3.867273042E0,9.034264367E-4,5.890829489E-4,-2.246613440E-4
3.877251042E0,-9.121140465E-7,2.180256881E-3,1.983336115E-4
3.887229042E0,-2.232859842E-4,-7.422957569E-4,-6.514810957E-4
3.897207042E0,-6.473346148E-4,6.199069321E-5,-1.810305985E-4
3.907185042E0,1.340367598E-4,-9.462814778E-4,1.924997196E-3
3.917163042E0,9.656883776E-6,-1.828095876E-3,-3.644477110E-4
3.927141041E0,5.015428178E-4,-1.542996615E-4,9.908349020E-4
3.937119042E0,-1.079600770E-4,-1.100533642E-3,-9.596536402E-4
3.947097042E0,-1.019798219E-7,-7.950691506E-4,7.844505599E-4
3.957075041E0,-1.709023491E-4,-6.691692397E-4,6.063394540E-5
3.967053042E0,-5.693113199E-4,-1.212719828E-3,-1.280001365E-3
3.977031042E0,9.272980969E-5,1.071169972E-4,-1.053421365E-4
3.987009041E0,5.159061402E-4,-8.348431438E-4,-7.711324142E-4
3.996987042E0,-1.906298567E-4,-1.098158769E-3,-8.051485929E-5
4.006965042E0,7.382807671E-4,-1.046492718E-3,-6.240536459E-5
4.016943041E0,1.064476324E-3,-1.246895641E-3,1.006011851E-3
4.026921042E0,8.394392207E-4,-1.789685339E-4,-1.910790597E-4
4.036899042E0,3.061494790E-4,-9.489078075E-4,9.497905849E-4
4.046877041E0,-2.275092993E-5,5.821436644E-4,9.849444032E-4
4.056855042E0,-3.965839278E-4,-1.650614664E-3,3.498127335E-4
4.066833042E0,1.435138285E-3,-8.154474199E-4,-5.423462135E-4
4.076811041E0,-1.225240994E-4,-1.701999456E-3,-4.007946409E-4
4.086789042E0,5.938662798E-4,1.720674336E-4,2.410438145E-3
4.096767042E0,3.300259123E-4,-7.101716474E-4,-1.176217687E-3
4.106745041E0,4.301607842E-4,-2.798046917E-4,2.384534164E-4
4.116723042E0,-2.690163674E-4,-6.383163854E-4,-2.245797077E-4
4.126700042E0,-1.716178143E-3,-6.353873760E-4,-4.442905192E-4
4.136678042E0,-5.622413009E-4,-8.088443428E-4,1.015989226E-3
4.146656041E0,1.094078179E-4,4.710713401E-4,6.426140899E-4
4.156634042E0,4.505753750E-4,-3.916500136E-4,9.130733670E-4
4.166612042E0,-1.122287591E-3,-1.746024936E-4,-5.585894105E-4
4.176590041E0,1.167645678E-5,-1.225502230E-3,-6.114440475E-5
4.186568042E0,6.782657001E-4,-8.380506188E-5,-4.025616799E-4
4.196546042E0,5.003742408E-4,-1.432298683E-3,1.150161494E-3
4.206524041E0,1.482281717E-3,9.316019714E-5,-6.677122437E-4
4.216502042E0,1.942843664E-4,2.935808152E-4,1.163789304E-3
4.226480042E0,-9.402222931E-4,-8.299015462E-5,-2.664373460E-5
4.236458041E0,4.817117006E-4,9.541651234E-4,4.470204585E-4
4.246436042E0,-1.427995740E-4,-2.245502546E-4,1.277074334E-4
4.256414042E0,-2.144980244E-4,1.227270812E-3,1.469654148E-3
4.266392041E0,-7.639081450E-4,-1.319509931E-3,-7.577820361E-5
4.276370042E0,4.139930243E-4,-5.015898496E-4,-5.283282371E-4
4.286348042E0,1.097360160E-3,-1.212920062E-3,-4.795923596E-4
4.296326041E0,7.119895890E-4,-9.251656011E-4,4.722672456E-4
4.306304042E0,-9.189301636E-4,-1.717573032E-4,-7.416015724E-4
4.316282042E0,-8.859904483E-4,-2.106670756E-3,-3.767333692E-4
4.326260041E0,-3.339172108E-4,-1.741817221E-3,-1.142924884E-3
4.336238042E0,8.379925857E-4,1.215285622E-3,4.997282522E-4
4.346216042E0,-6.881379522E-5,8.632158861E-4,1.715194900E-3
4.356194041E0,-5.491934717E-4,-9.180232882E-5,1.840661629E-3
4.366172042E0,-6.397408433E-4,-1.676916145E-3,2.545102325E-5
4.376150042E0,8.613588288E-4,6.478205323E-4,1.823533210E-3
4.386128042E0,3.820983693E-6,1.164739951E-3,-7.980825030E-4
4.396106042E0,1.815123251E-4,-5.266349763E-4,-6.414361997E-4
4.406084042E0,-1.463227673E-4,-1.017987728E-3,-6.406289322E-5
4.416062042E0,2.327341354E-4,-9.932676330E-4,2.001908724E-4
4.426040041E0,1.150459400E-3,-9.879413992E-4,-1.617949223E-3
4.436018042E0,-3.658055793E-4,-1.294789836E-4,9.867210174E-4
4.445996042E0,-2.712632995E-4,2.631545067E-5,-6.404703599E-4
4.455974041E0,1.303124242E-3,5.084881559E-4,1.128216158E-3
4.465952042E0,-1.666832948E-3,-8.324133232E-4,-2.866098657E-5
4.475930042E0,-8.592964150E-6,2.196216956E-4,-3.369010228E-4
4.485908041E0,2.124493476E-4,-8.839927614E-4,-8.764574886E-4
4.495886042E0,1.047325553E-3,8.991248906E-4,-5.995598622E-4
4.505864042E0,1.019628602E-3,-4.364503548E-4,9.445410105E-4
4.515842041E0,-8.180852747E-4,-7.695462555E-4,9.072131361E-4
4.525820042E0,-1.971766818E-3,2.389932051E-4,-1.242291764E-4
4.535798042E0,8.612831589E-4,-8.343616500E-4,-1.054075183E-4
4.545776041E0,-1.011717948E-3,1.113740727E-3,-2.068739559E-4
4.555754042E0,-4.977853969E-4,7.866984233E-4,2.054380020E-4
4.565732042E0,6.440794095E-5,-4.862919450E-4,1.013174653E-3
4.575710041E0,-5.352101289E-4,-1.290537417E-3,-8.973025251E-4
4.585688042E0,1.058958238E-3,-3.586970270E-4,5.181675660E-4
4.595666042E0,5.967079196E-4,-1.182686538E-4,2.361000224E-5
4.605644041E0,-2.222141484E-4,-4.085535184E-4,-4.048926057E-4
4.615622042E0,1.070837257E-3,-8.366098627E-4,5.388594000E-4
4.625600042E0,-3.720634850E-4,-3.899354488E-5,8.059744141E-4
4.635578042E0,8.798898780E-4,-3.972100094E-4,7.121595554E-4
4.645556042E0,8.839834481E-5,-1.086968929E-3,-3.555016883E-4
4.655534042E0,-1.047110534E-3,4.379441962E-4,7.083915407E-4
4.665512042E0,-1.118083019E-4,2.290438861E-3,4.985344713E-4
4.675490041E0,7.006243104E-4,-1.769978553E-4,1.251966809E-3
4.685468708E0,-8.527445607E-5,1.758709550E-4,3.094741842E-4
4.695446708E0,2.061600098E-4,5.623353645E-4,7.533503231E-4
4.705423708E0,1.100449590E-3,4.544770345E-4,-1.326833444E-4
4.715401708E0,-6.061957683E-4,-4.919590428E-4,-1.100909198E-3
4.725379708E0,1.117925858E-4,-4.046075046E-4,-1.578680356E-3
4.735357708E0,-1.861787518E-3,-5.681691691E-4,-9.641554207E-4
4.745335708E0,1.898329589E-3,4.654033110E-4,7.019181503E-4
4.755313708E0,1.327892998E-3,4.318775609E-4,-8.564338787E-4
4.765291708E0,-7.239705883E-5,5.333432928E-4,-1.056703622E-3
4.775269708E0,-1.851725625E-3,-3.280052915E-4,9.687395068E-4
4.785247708E0,-1.036265632E-3,-1.979164779E-3,-4.517906636E-4
4.795225708E0,-1.939164940E-5,-1.385295764E-4,2.568814089E-4
4.805203708E0,6.285554264E-4,5.376469344E-4,5.767696712E-5
4.815181708E0,-1.559589291E-4,-7.341653109E-4,-7.717234548E-4
4.825159708E0,1.069095219E-3,-1.055875793E-3,1.157736755E-3
4.835137708E0,-6.367518799E-4,-1.639928669E-4,-7.839356549E-4
4.845115708E0,8.096999954E-5,-4.090042785E-4,-1.243064646E-3
4.855093708E0,-7.609839085E-4,-8.377050981E-4,-3.402247967E-4
4.865071708E0,3.138679313E-4,-8.775945753E-5,3.996013256E-4
4.875049708E0,-4.411666887E-4,-9.863497689E-4,-8.805249818E-4
4.885027708E0,-2.171949018E-4,5.121715367E-5,1.067311037E-3
4.895005708E0,4.752969835E-5,-6.417185068E-5,-7.547673886E-5
4.904983708E0,-1.194505021E-4,1.028522849E-3,6.997694145E-4
4.914961708E0,8.517724345E-4,1.495557837E-3,-3.822168219E-4
4.924939708E0,1.673400402E-4,1.997030340E-3,6.873086677E-4
4.934917708E0,2.630752278E-4,1.178681850E-5,1.235417207E-3
4.944895708E0,-1.539884717E-3,-5.312319845E-4,-9.891212685E-4
4.954873708E0,-8.720383048E-4,-8.467137814E-4,8.593905659E-5
4.964851708E0,-7.335632108E-5,9.961938486E-4,-9.420411079E-4
4.974829708E0,5.030570319E-4,-9.515350685E-4,2.713930735E-4
4.984807708E0,-8.498288225E-4,-9.053573012E-5,-2.886697184E-4
4.994785708E0,-1.369280391E-3,-1.824041829E-4,-9.282196988E-4
5.004763708E0,1.623035641E-4,7.627522573E-4,-6.360709667E-4
5.014741708E0,1.484450186E-4,-5.355477333E-4,5.409094738E-4
5.024719708E0,9.151690174E-4,-6.370143965E-4,-1.674913365E-4
5.034697708E0,-2.368097194E-4,-2.882163972E-4,4.545406555E-4
5.044675708E0,2.252487466E-4,2.169851214E-4,-1.528715366E-3
5.054653708E0,-1.674941275E-3,9.160749614E-4,6.049667718E-7
5.064631708E0,-8.062182460E-4,-6.642453372E-4,-4.169786698E-4
5.074609708E0,-5.853709299E-4,-2.907766029E-4,7.748394273E-4
5.084586708E0,6.205083919E-4,-8.118618280E-5,9.067330393E-5
5.094564708E0,4.704608582E-4,-2.225302160E-5,4.764274054E-4
5.104542708E0,-3.687129356E-5,-4.571471363E-4,1.051827567E-4
5.114520708E0,8.253284032E-4,-4.050536081E-4,1.029759878E-4
5.124498708E0,-1.701612491E-4,-1.190295443E-4,-2.147927880E-3
5.134476708E0,7.535457262E-4,8.781934157E-4,-4.242329451E-4
5.144454708E0,4.451517016E-4,1.516553573E-3,-7.512691664E-4
5.154432708E0,-3.357776441E-4,-9.148828685E-4,3.263761755E-5
5.164410708E0,-5.344494712E-4,1.013245434E-3,3.346400918E-4
5.174388708E0,-1.576050417E-4,-8.345395327E-5,6.468724459E-4
5.184366708E0,-1.908945851E-4,2.546887845E-5,-9.792536730E-4
5.194344708E0,-1.802060986E-3,5.120737478E-4,-6.316040526E-5
5.204322708E0,-1.745601883E-3,-4.152385518E-4,2.715989540E-4
5.214300708E0,-3.783698194E-4,-9.769173339E-4,-4.417573509E-4
5.224278708E0,7.305704057E-4,-9.620031342E-4,6.951460964E-4
5.234256708E0,3.459992586E-4,6.125736982E-4,-9.035205585E-4
5.244234708E0,-7.389724487E-4,-5.805222318E-4,-9.485280025E-4
5.254212708E0,4.637741949E-5,-1.384033822E-3,-1.846808940E-3
5.264190708E0,1.069830265E-3,-9.701782838E-4,-1.150658703E-3
5.274168708E0,-8.747203974E-4,-4.440536723E-4,-1.110515557E-3
5.284146708E0,5.985403550E-4,6.736749783E-4,-6.484571495E-4
5.294124708E0,-2.057299251E-3,-9.252410382E-5,1.803266641E-4
5.304102708E0,1.528647030E-3,8.542295545E-4,-9.089062223E-4
5.314080708E0,-1.050678897E-3,-1.627781428E-3,-1.554075046E-3
5.324058708E0,-1.428847783E-3,-4.189731553E-4,5.032169283E-4
5.334036708E0,1.353731612E-3,-1.099769957E-3,1.238825265E-3
5.344014708E0,9.047226049E-4,1.244852319E-4,1.378108514E-3
5.353992708E0,-1.096902415E-3,-3.150254488E-4,-2.069124021E-3
5.363970708E0,2.788865240E-4,-1.072428189E-3,-8.307541138E-4
5.373948708E0,-3.034988185E-4,5.169110373E-4,-1.504672400E-5
5.383926708E0,4.331314703E-4,-6.764512509E-4,-1.361540984E-3
5.393904708E0,6.508252118E-4,-1.122429967E-3,7.789956871E-4
5.403882708E0,-1.462925691E-3,9.284708649E-4,2.847130236E-4
5.413860708E0,-2.274895087E-5,-3.319233656E-6,1.336066925E-4
5.423837708E0,8.209404768E-4,-2.904087305E-4,1.959246583E-4
5.433815708E0,1.164166606E-3,1.654094085E-4,6.301248213E-4
5.443793708E0,-3.394541563E-4,-4.420578480E-4,-1.405939984E-4
5.453771708E0,1.342236181E-3,-2.640448511E-4,1.262201578E-3
5.463749708E0,3.110602265E-4,4.254477099E-4,3.652488813E-4
5.473727708E0,3.716280917E-4,-3.711124882E-4,5.579075078E-4
5.483705708E0,-2.283820650E-4,-1.189501956E-3,5.384663818E-4
5.493683708E0,-2.509235637E-4,-2.444665879E-4,1.695763349E-4
5.503661708E0,4.825108917E-4,-1.004000194E-3,-2.940800041E-4
5.513639708E0,4.797566216E-4,-1.798337325E-4,1.022554701E-3
5.523617708E0,-5.508866161E-4,-7.875673473E-4,-7.037063478E-4
5.533595708E0,-4.248194164E-4,-1.048855484E-3,6.826573517E-4
5.543573708E0,1.661359565E-4,3.056284040E-4,1.644058502E-3
5.553551708E0,-7.650991902E-4,-3.218464553E-5,-4.084673710E-4
5.563529708E0,1.038393471E-3,1.659551635E-4,-3.213819873E-4
5.573507708E0,5.282177008E-4,-2.527236938E-4,1.740774896E-4
5.583485708E0,3.854723182E-4,-1.318787225E-3,-1.727153198E-3
5.593463708E0,-1.206782646E-3,-8.620005101E-4,9.074399713E-4
5.603441708E0,-2.349951537E-4,-1.645190641E-4,1.583350240E-3
5.613419708E0,1.261371421E-3,-1.067961566E-3,-3.277641372E-4
5.623397708E0,-1.453103032E-4,-2.256035805E-4,3.149631084E-5
5.633375708E0,4.871749552E-4,1.324830577E-3,-7.055584574E-4
5.643353708E0,-7.226989837E-4,1.009246334E-3,-2.468571067E-3
5.653331708E0,-1.764122862E-5,-1.651815139E-3,5.832321476E-4
5.663309708E0,2.963454463E-4,1.767110080E-4,-5.752429133E-4
5.673287708E0,2.046321053E-3,-6.804531440E-4,-1.209439215E-4
5.683264917E0,1.496177865E-4,6.603077054E-5,2.766660182E-4
5.693242917E0,3.927538637E-5,4.420774058E-4,-4.371082468E-4
5.703220916E0,3.319567768E-4,1.262064092E-3,4.398706951E-4
5.713198917E0,7.335504051E-5,-6.768871099E-4,8.820682997E-4
5.723176917E0,-4.291834775E-4,-3.000497818E-4,2.423770202E-4
5.733154916E0,-1.177356113E-3,-2.041142434E-4,-1.075551962E-3
5.743132917E0,5.603565951E-4,-1.108523458E-3,-1.943119569E-4
5.753110917E0,-4.910987336E-4,-1.020766795E-4,-2.520031994E-4
5.763088917E0,2.660379978E-4,7.924791425E-4,-2.041647444E-3
5.773066917E0,-1.191484858E-3,-4.362799227E-4,4.404881038E-4
5.783044917E0,-6.724345731E-4,5.996897817E-4,-1.786713605E-3
5.793022917E0,3.876327537E-5,-1.193365082E-3,1.211148628E-4
5.803000916E0,1.131458208E-3,-8.655525744E-5,1.442843641E-4
5.812978917E0,-8.701781044E-4,1.276593655E-3,-6.732481415E-4
5.822956917E0,7.021522033E-4,-8.246405050E-4,-7.518113707E-4
5.832934916E0,3.981462214E-4,1.225750893E-4,1.233606832E-3
5.842912917E0,-5.672173575E-5,-2.896822989E-4,-9.397897520E-5
5.852890917E0,-8.052295307E-4,-2.068514004E-4,-8.547516773E-4
5.862868916E0,1.723441994E-3,8.618747815E-4,-2.249140962E-4
5.872846917E0,8.042203262E-6,9.250640869E-4,-1.285340171E-3
5.882823917E0,-8.990304777E-4,-7.735006511E-4,-5.982446019E-4
5.892801916E0,-1.125008101E-3,-1.350478269E-3,9.337412775E-4
5.902779917E0,1.093670726E-4,2.327710390E-4,-9.251451120E-4
5.912757917E0,-8.057596860E-4,5.519175902E-4,-9.220053907E-4
5.922735916E0,-1.613230095E-3,-4.630126059E-4,-1.112953993E-3
5.932713917E0,1.431601006E-3,-2.386523411E-4,-5.835432094E-4
5.942691917E0,-9.362153942E-4,1.002114266E-3,4.806559882E-4
5.952669916E0,-1.820300356E-3,-1.303630881E-3,4.431822454E-4
5.962647917E0,3.397896653E-4,-1.612025313E-3,-1.181079773E-3
5.972625917E0,1.500241226E-3,1.129317097E-3,-1.910637366E-4
5.982603917E0,1.205695677E-3,2.350908704E-3,7.050900022E-4
5.992581917E0,-7.128806319E-4,-1.874404959E-3,-4.142219550E-4
6.002559917E0,-8.012976032E-4,-2.563631628E-3,-5.942516727E-4
6.012537917E0,-1.864916878E-3,-3.037180752E-3,-4.588281736E-4
6.022515916E0,-8.292189799E-3,-1.749601588E-2,2.993737580E-4
6.032493917E0,-1.306227129E-2,-2.832237817E-2,-2.956244280E-4
6.042471917E0,-2.298306907E-3,-7.859180681E-3,-1.797769219E-4
6.052449916E0,2.673541196E-3,8.316244930E-3,-5.908545572E-4
6.062427917E0,-5.446226569E-4,-1.399233006E-3,-1.242263708E-3
6.072405917E0,-1.185940229E-3,-3.617177252E-3,5.601256853E-4
6.082383916E0,4.198438954E-3,9.349487722E-3,-8.729213150E-4
6.092361917E0,7.344992831E-3,1.703597233E-2,-9.460705332E-4
6.102339917E0,1.154453214E-2,2.196148783E-2,4.590132739E-4
6.112317916E0,2.331676148E-2,4.764793813E-2,-7.881615311E-4
6.122295917E0,3.852447495E-2,7.718905061E-2,-6.617861072E-5
6.132273917E0,3.015867667E-3,3.238730133E-4,1.066635246E-3
6.142251916E0,1.420993265E-2,2.145312726E-2,1.595805283E-3
6.152229917E0,6.531467661E-3,7.242040709E-3,-7.955807960E-4
6.162207917E0,2.109554829E-3,1.729563810E-3,-7.945675316E-5
6.172185916E0,-3.212015145E-5,1.167829148E-3,2.648022491E-4
6.182163917E0,-1.252647024E-3,-1.963782124E-3,-2.872710465E-4
6.192141917E0,2.292374149E-3,-4.565156996E-5,-1.388364763E-4
6.202119916E0,6.108541274E-4,4.739305004E-4,-2.509555779E-4
6.212097917E0,1.159081003E-3,1.937253401E-4,-4.429051769E-4
6.222075917E0,2.132199937E-3,9.971577674E-5,8.615111583E-4
6.232053916E0,2.045106376E-3,-1.671825536E-3,3.989892139E-5
6.242031917E0,2.804373391E-3,-2.694745548E-3,-1.491855219E-4
6.252009917E0,1.754425815E-3,-2.424649894E-3,-1.806201763E-4
6.261987917E0,8.703411557E-3,9.392860346E-3,-2.087976085E-3
6.271965917E0,1.451127790E-2,1.661837474E-2,-2.714961302E-4
6.281943917E0,9.443815798E-3,1.429982763E-2,-1.789497910E-3
6.291921917E0,1.002241019E-2,1.185341366E-2,-2.658396494E-3
6.301899916E0,1.371621527E-2,1.364492252E-2,-1.882617711E-3
6.311877917E0,1.155050006E-2,1.021884754E-2,-1.292108744E-1
6.321855917E0,5.477960221E-3,5.904793739E-3,-2.269326448E-1
6.331833916E0,3.705407958E-3,3.463403322E-3,-1.707083285E-1
6.341811917E0,9.834673256E-3,5.542533472E-3,-1.169870496E-1
6.351789917E0,8.877414465E-2,3.407628275E-3,-7.297090441E-2
6.361767916E0,2.248076200E-1,5.320044234E-3,-3.127884865E-2
6.371745917E0,3.485113978E-1,7.538526319E-3,-1.222358085E-2
6.381723917E0,4.360090196E-1,7.458631881E-3,-1.636612788E-2
6.391701916E0,5.088897347E-1,8.890126832E-3,-2.712134272E-2
6.401679917E0,6.108637452E-1,5.515902303E-3,-3.634573147E-2
6.411657917E0,7.872857451E-1,6.426546723E-3,-5.969897285E-2
6.421635916E0,1.004954100E0,-1.572789624E-3,-9.327344596E-2
6.431613917E0,1.235347629E0,-8.276354522E-3,-9.211104363E-2
6.441591917E0,1.441779137E0,-3.029927611E-3,-2.882395312E-2
6.451569916E0,1.590077758E0,-3.042061813E-3,2.333942801E-2
6.461547917E0,1.695986390E0,-5.072189495E-3,6.351321191E-2
6.471524917E0,1.792408228E0,3.357033245E-3,8.868139982E-2
6.481502917E0,1.883872271E0,1.342618000E-2,1.299494803E-1
6.491480917E0,1.969620943E0,2.778794803E-2,1.854318082E-1
6.501458917E0,2.053156376E0,3.687225282E-2,2.293497324E-1
6.511436917E0,2.133692741E0,4.145571589E-2,2.420506030E-1
6.521414916E0,2.197088957E0,3.627719730E-2,2.106820196E-1
6.531392917E0,2.249332428E0,2.395436168E-2,1.543867290E-1
6.541370917E0,2.291898489E0,1.279198751E-2,9.623686224E-2
6.551348916E0,2.323124886E0,2.808909863E-3,3.658255562E-2
6.561326917E0,2.382525921E0,3.916517831E-3,3.650186211E-2
6.571304917E0,2.458159447E0,2.713205293E-2,1.185970604E-1
6.581282916E0,2.497972965E0,6.389352679E-2,2.220353037E-1
6.591260917E0,2.488202333E0,1.178138703E-1,3.099159300E-1
6.601238917E0,2.470913887E0,1.646394283E-1,3.859704733E-1
6.611216916E0,2.478086233E0,1.889976412E-1,4.446249008E-1
6.621194917E0,2.508455276E0,2.354202718E-1,4.815730751E-1
6.631172917E0,2.555622101E0,2.503032088E-1,4.812216759E-1
6.641150916E0,2.604467630E0,2.378473282E-1,4.417746663E-1
6.651128917E0,2.627874374E0,2.113402784E-1,3.738276362E-1
6.661106917E0,2.612044573E0,1.750680208E-1,3.000154793E-1
6.671084916E0,2.591305494E0,1.425515562E-1,2.187695503E-1
6.681062917E0,2.588598728E0,9.621495008E-2,1.478389204E-1
6.691040792E0,2.590570688E0,7.027688622E-2,1.012059748E-1
6.701018792E0,2.591263533E0,8.253195137E-2,1.054185629E-1
6.710996791E0,2.566222906E0,1.124228016E-1,1.507986486E-1
6.720974792E0,2.488160133E0,1.589729935E-1,1.974777281E-1
6.730952792E0,2.393990040E0,2.165658176E-1,2.440938652E-1
6.740930791E0,2.292962551E0,2.820244431E-1,2.982886732E-1
6.750908792E0,2.225138426E0,3.247539699E-1,3.240936100E-1
6.760886792E0,2.173281908E0,3.102810085E-1,2.890232205E-1
6.770864791E0,2.135260105E0,2.471884936E-1,2.111008465E-1
6.780842792E0,2.106998682E0,1.656571627E-1,1.344276369E-1
6.790820792E0,2.075870514E0,1.039810181E-1,7.564743608E-2
6.800798791E0,2.031285524E0,5.193512887E-2,2.730467357E-2
6.810776792E0,1.976851583E0,9.705691598E-3,-8.567373268E-3
6.820754792E0,1.894979596E0,1.321227569E-2,-2.998477966E-2
6.830732791E0,1.787538409E0,-2.894008160E-2,-2.677382529E-2
6.840710792E0,1.678679585E0,-1.281517372E-2,-1.511024591E-2
6.850688792E0,1.589251280E0,6.573513150E-3,6.937642116E-3
6.860666791E0,1.504990697E0,1.032390743E-1,6.704732031E-2
6.870644792E0,1.437607646E0,2.017054558E-1,1.306044608E-1
6.880622792E0,1.396494031E0,2.565308809E-1,1.651848108E-1
6.890600792E0,1.352347970E0,2.930206060E-1,1.751163453E-1
6.900578792E0,1.293715835E0,2.888903022E-1,1.628860384E-1
6.910556792E0,1.240557432E0,2.481245100E-1,1.335320026E-1
6.920534792E0,1.227233648E0,1.879077703E-1,9.709569067E-2
6.930512791E0,1.257017374E0,1.124645397E-1,5.968779698E-2
6.940490792E0,1.292998552E0,4.108836502E-2,1.777549833E-2
6.950468792E0,1.269927502E0,-2.469232306E-2,-1.418653782E-2
6.960446791E0,1.123930931E0,-8.939994872E-2,-4.561050609E-2
6.970424792E0,1.016427875E0,-7.441543043E-2,-5.170999095E-2
6.980402792E0,9.770749211E-1,-3.235745430E-2,-1.975392550E-2
6.990380791E0,9.484912157E-1,3.442103043E-4,5.374198314E-3
7.000358792E0,9.417158365E-1,9.144892916E-3,7.531624753E-3
7.010336792E0,9.579550028E-1,3.903116658E-2,2.041468956E-2
7.020314791E0,9.792219400E-1,7.279392332E-2,1.656509005E-2
7.030292792E0,1.010073185E0,6.672943383E-2,8.368661627E-3
7.040270792E0,1.056645513E0,2.384322509E-2,-6.333318073E-3
7.050248791E0,1.083246708E0,9.182710201E-3,-4.356459714E-3
7.060226792E0,1.076441288E0,4.770799726E-2,1.592324488E-2
7.070204792E0,1.093258858E0,5.744784325E-2,2.078880742E-2
7.080182791E0,1.114415526E0,6.933299452E-2,3.129444271E-2
7.090160792E0,1.120251894E0,5.645674095E-2,2.850309014E-2
7.100138792E0,1.093807817E0,4.245464131E-2,2.078604884E-2
7.110116791E0,1.020141006E0,6.066255644E-2,2.633629739E-2
7.120094792E0,9.364591241E-1,9.971994162E-2,2.903727628E-2
7.130072792E0,8.755368590E-1,1.219044253E-1,3.725725785E-2
7.140050791E0,8.428772092E-1,1.097873077E-1,3.730412945E-2
7.150028792E0,8.232287765E-1,6.526359916E-2,4.277610034E-2
7.160006792E0,8.009889722E-1,9.199264459E-3,5.465779081E-2
7.169984792E0,7.664196491E-1,-2.551125549E-2,5.483910814E-2
7.179962792E0,7.268743515E-1,-1.902219653E-2,4.337313399E-2
7.189940792E0,7.072397470E-1,-1.829937287E-2,9.335208684E-3
7.199918792E0,6.900123358E-1,-6.038157642E-2,-2.694796212E-2
7.209896791E0,6.594254375E-1,-1.249553412E-1,-5.248916894E-2
7.219874792E0,6.022734642E-1,-2.048927844E-1,-7.175420970E-2
7.229852792E0,5.422103405E-1,-2.546406984E-1,-8.505179733E-2
7.239830791E0,5.023870468E-1,-2.651444674E-1,-7.374987751E-2
7.249808792E0,4.746903479E-1,-2.700448036E-1,-5.810361356E-2
7.259786792E0,4.494734108E-1,-3.216342330E-1,-4.544081539E-2
7.269764791E0,4.220557511E-1,-4.023133218E-1,-5.054724962E-2
7.279742792E0,4.095641971E-1,-4.323191643E-1,-6.133677810E-2
7.289720792E0,4.186654687E-1,-3.978103995E-1,-7.042286545E-2
7.299698791E0,4.153154790E-1,-3.995142877E-1,-6.931206584E-2
7.309676792E0,4.095944762E-1,-4.102926552E-1,-5.544263497E-2
7.319654792E0,4.109244645E-1,-4.379082918E-1,-6.161957234E-2
7.329632791E0,4.497533441E-1,-4.875131249E-1,-7.673700154E-2
7.339610792E0,4.743772149E-1,-6.475076079E-1,-8.053068072E-2
7.349588792E0,4.847904146E-1,-8.157660365E-1,-8.618496358E-2
7.359566791E0,4.796259999E-1,-9.558776021E-1,-9.253900498E-2
7.369544792E0,4.699733555E-1,-1.035211802E0,-1.013580859E-1
7.379522792E0,4.582874179E-1,-1.019336224E0,-1.124520153E-1
7.389500791E0,4.483715892E-1,-9.129582047E-1,-1.234258562E-1
7.399478792E0,4.513148963E-1,-6.890436411E-1,-1.303535402E-1
7.409455792E0,4.945988059E-1,-3.062097430E-1,-1.110464782E-1
7.419433792E0,5.195885301E-1,4.417676479E-2,-6.050740555E-2
